filename,name,quantity,weight,height,length,width
112555.jpg,Pinzon Luxury Banded Bath Mat - White; All You Need Is Love And Coffee Typography Dictionary Art Print 8x10; Cleveland Skyline With Landmarks Typography (#2) Upcycled Vintage Dictionary Art Print 8x10; Nickelodeon Paw Patrol Large Clear Filled Watering Can,5,0.3832276006,1.939999998,11.42999999,9.219999991
100991.jpg,"Primitives by Kathy Jesus Tea Towel, 28-Inch by 28-Inch; Darn Tough Heady Stripe Micro Crew Light Cushion Sock - Men's Ash Medium; BPI Sports ISO HD 100% Whey Protein Isolate and Hydrolysate Powder, Peanut Butter Candy Bar, 1.63 Pound",4,0.6624999996,2.049999998,9.59999999,7.049999993
10994.jpg,Welcome To Gotham Academy (Turtleback School & Library Binding Edition); Royal & Langnickel Large Area Artist Brush Set- White Bristle with Short Handles; Dazone® 5pcs & 5inserts Lovely Printing Patterns Baby Washable Reusable Cloth Diapers Adjustable Snap 5pcs Pack Pocket Cloth Diaper with 5 Inserts (Lion),5,0.6224056691,1.862047241,10.86992125,4.983937003
118158.jpg,"Dirt Devil Filter, for Extreme Power Rechargeable Handheld Vacuum; Scosche MAGWSM2 MagicMount Suction Mount for Mobile Mevices",4,0.275,3.549999996,7.249999993,4.449999995
11686.jpg,"Ergodyne Squids® 3110 Tool Lanyard, Standard, Black; Presto Pressure Canner Body Handle; New JVC TV Remote for EMERALD SERIES Emerald FT/FL Series LED HDTV EM32FL EM39FT EM55FT EM28T EM32FL EM39FT EM55FT EM32TS ----USA Seller quick shipping!---Sold by Parts-outlet store; iPhone 5s Case, iphone5s case,iphone 5 case,iphone5 case, ChiChiC full Protective unique Stylish Case slim flexible durable Soft TPU Cases Cover for iPhone 5 5g 5s,geometric green red coral teal mandala",4,0.145,0.9543307077,5.683858262,2.413976375
106146.jpg,Exercise Ball – Great Exercise Ball For The Ab – 65cm – Great For Yoga – Comes With Foot Pump - Anti-Burst – 1 Year Guarantee(Red),2,2.7,5.099999995,9.69999999,7.799999992
101683.jpg,"Abba Patio Weatherproof Outdoor/Porch Chaise Lounge Cover, Water and Fire Resistant, Tan, Large",2,0.8999999992,2.599999997,13.39999999,12.89999999
100138.jpg,"Funny Guy Mugs Calm You Shall Keep And Carry On You Must Ceramic Coffee Mug, Green, 11-Ounce; Collapsible Bowl - Food Storage Containers Airtight - Leak Proof Lunch Container - Perfect Salad Bowl",3,0.5333333331,1.633333332,5.199999995,4.833333328
102105.jpg,"TCP Global 6"" (14.2cm) Blue Ocean Desktop World Globe Black Base; Fetta Wired On Ear Headphones With 3.5mm Audio Cable Wireless Stereo Bluetooth Headphones with Mic Protable Noise Cancelling Headsets Earphones for Smartphones,PC,Laptop,MP3 Player and More (Blue); 6-in-1 Electric Soldering Iron Kit with Cleaning Sponge, SOAIY 60W Adjustable Temperature Welding Soldering Iron with Tool Carry Case,5pcs Different Soldering Tips,Desoldering Pump, Solder Wire,Stand",3,0.7499999994,3.833333329,7.233333326,5.499999994
116516.jpg,"Delacre Belgian Chocolate Biscuit Prestige Luxury Assortment in a 45.8 Oz Tin Gift Box - Colors May Vary; Mountain Crest Hori Hori Garden Knife w/ Wenge Wood Handle - Makes Work Fast, Fun & Easy",2,2.499999998,2.399999998,11.79999999,6.949999993
06513.jpg,Daniel Tiger's Neighborhood Friend Daniel Tiger Plush; RDX Maya Hide Leather Boxing Gloves Gel Sparring Glove Punching Bag Mitts Training Muay Thai F7,2,1.374999999,5.649999994,14.04999999,8.299999992
113714.jpg,Brother Printer TN336BK Toner,1,1.631404086,4.881889759,13.62204723,6.692913379
03711.jpg,"Braun Series 5 5090cc Electric Foil Shaver with Clean&Charge Station, Electric Men's Shaver, Razors, Shavers; (Pack of 2) 2LB MED Avian Diet",2,3.35,5.599999994,9.249999991,7.449999992
111729.jpg,"Mountain House, Macaroni and Cheese; Gates 22416 Lower Radiator Hose; Mad Catz V.1 Stick for PC; Jawbone UP MOVE Wireless Activity & Sleep Tracker Black & Yellow Straps",4,0.7527396192,2.542322832,11.78188975,7.01377952
02803.jpg,Wisconsin Cheese & Crackers,2,1.1,2.199999998,10.79999999,7.199999993
112806.jpg,Automotive Connectors ATTACHMENT CLIP ATTACH HOLE DIAM 8.3; Kind Ash Cache Rasta; Elizavecca Carbonated Bubble Clay Mask,4,0.3324999998,2.074999998,2.824999997,2.649999998
107307.jpg,POWERTEC 13150X Band Saw Blade with 59-1/4-Inch x 3/8-Inch x 6 TPI; Nightmares [Blu-ray]; USA Flag Hat Blue Trucker Cap,4,0.1055115002,1.924999998,7.299999993,6.199999994
105290.jpg,Scrabble Twist Game,2,0.7499999994,3.299999997,9.299999991,6.199999994
100568.jpg,No items,0,0,0,0,0
116146.jpg,"zeroUV ZV-8452jk Wayfarer Sunglasses, Black/Tortoise, 54 mm; Marvel Avengers Assemble Swim Goggles",2,0.1999999998,1.049999999,6.699999993,3.849999996
01686.jpg,"15 Pack OsoCozy Flannel Baby Wipes - (White) - Reusable And Washable - Use With Cloth Diapers And Other Cleanups - Soft And Absorbent; Frostfire Mooncandles Weatherproof Outdoor & Indoor Color Changing Candles with Remote Control & Timer, 3 Count",3,0.5194026856,1.56902887,9.028346447,7.752230963
111683.jpg,SmartSmile Trifecta Bruxism solution - 3 Different Night Grinding Guards in One Kit,1,0.2449999998,2.799999997,11.29999999,8.099999992
06143.jpg,Campbell Biology: Concepts & Connections Plus MasteringBiology with eText -- Access Card Package (8th Edition); From #BlackLivesMatter to Black Liberation,3,2.116666666,0.999999999,9.299999991,6.699999993
110991.jpg,Lady Patch Bladder Control Patches (Drug-Free) for Female Urinary Incontinence: Regular & Active Pack Bundle; iPhone SE/5S/5 Case|Armored Hybrid Protective Case Phone Cover For iPhone SE/5S/5(Hard Plastic TPU Cover+Hard Outter Shell)(Blue),4,0.2749999998,1.374999999,5.174999995,4.424999995
108158.jpg,Rainbow Loom Upgrade Kit - Green Metal Hook; Hosafe 1MB1G HD Outdoor 720P Night Vision IP Camera - Grey,3,0.4627280016,2.488713908,7.430971121,3.821522306
113344.jpg,"K&N 33-2058 High Performance Replacement Air Filter; bbq factory 91241(3-pack) BBQ Replacement Gas Grill Stainless Steel Heat Plate Shield Tent Diffuser Deflector for Charmglow, Costco Kirkland, Nexgrill, Sterling Forge, Lowes Model Grills; Fit System 71523U Subaru Impreza, XV Crosstrek Right Textured Black Heated Power Replacement Mirror with PTM Cover; ESYLIFE Countertop Wire Fruit Basket Stand with Banana Hanger,Chrome Finish",4,1.468015915,3.833267713,15.71122046,8.832086605
04484.jpg,"2-Pack ICUP A Christmas Story Travel and Ceramic Mug; GLW® 10w Led Motion Sensor Light, 800lm PIR Security Flood Light 6000k Daylight White, Smart Basement Floodlight, 80w Halogen Bulb Equivalent [Updated Version]",3,1.192889356,3.666666663,7.133333326,6.399999993
114481.jpg,"Mario Badescu Make-Up Remover Soap, 6 oz.; Super Gloss Clear Retail Package/envelope Seals 1"" Inch Round Circle Wafer Seal Labels 1,000 Per Roll",3,0.3,1.366666665,4.466666662,2.599999997
104878.jpg,"Funny Guy Mugs I Ate Some Pi And It Was Delicious Ceramic Coffee Mug, Black, 11-Ounce",4,0.8,4.299999996,4.599999995,4.499999995
100092.jpg,White Xbox ONE Controller Thumbsticks (Analog Sticks) Repair Parts; iATO Walnut wood cover case Marco Polo for iPhone 6 Plus & iPhone 6S Plus 5.5 inch - real natural wooden overlay on PC. Slim back case as premium accessory for Apple iPhone 6/6S Plus,3,0.2073486669,0.7333333326,5.399999994,2.633333331
107757.jpg,"(Pack of 10) Peter Rabbit Organics, Organic Strawberry and Banana 100% Pure Fruit Snack, 4.0-Ounces Pouches,; (Pack of 6) Swiffer Sweeper Wet Mopping Pad Refills for Floor Mop Open Window Fresh Scent 12 Count",2,7.224999994,4.099999996,15.64999998,9.34999999
10097.jpg,"Introductory Econometrics A Modern Approach; American Metal Filter AMRHF0702 Washable OEM Grease Filter for Caloric, GE, Nutone and Whirlpool; Project Management: The Managerial Process (6th Edition) [Paperback]",4,1.944806072,1.149999999,9.42499999,7.049999993
114194.jpg,"Attack of the Giant Leeches; Bru Joy 3 Cup/12 Oz/1 Mug French Press Coffee, Espresso & Tea Maker, Stainless Steel & Heat Resistant Borosilicate Glass Beaker",2,0.4166682083,2.091338581,7.249212591,4.908661412
113651.jpg,"TYC 11-5060-01 Dodge Pickup Driver Side Replacement Tail Light Assembly; (Pack of 12) Bai Bubbles Gimbi Pink Grapefruit, Antioxidant Infused Beverage, 11.5 Ounce; Large Indian Mandala Tapestry Hippie Hippy Wall Hanging Throw Bedspread Dorm Tapestry Decorative Wall Hanging , Picnic Beach Sheet Coverlet",4,3.487494131,3.413976374,11.6055118,9.386811014
01669.jpg,"aden + anais Classic Muslin Swaddle Blanket, Moo Cow (Discontinued by Manufacturer); TORCHSTAR 10W 5/6inch Gimbal LED Recessed Light Retrofit Kit 75W Equivalent, Energy Star UL Classified Light Fixture, Adjustable LED Directional Ceiling Down Light Fits Recessed Can - 5000K Daylight",2,0.775,2.849999997,8.049999992,6.899999993
112943.jpg,"Allergy Research Group Butyren, 815mg - 100 Tablets; Pyridoxine P5P (B-6) 60 Capsules; Disney Tsum Tsum Lights & Sounds Donald Plush",3,0.2666666665,2.366666664,6.86666666,3.933333329
10582.jpg,"HDMI Cable 15 FT - Braided Cord - 4K HDMI 2.0 Ready - High Speed - Gold Plated Connector Tip(s) - Ethernet / Audio Return Channel - Video 4K 2160p, HD 1080p, 3D - Xbox PlayStation PS3 PS4 PC Apple TV",5,0.3,1.799999998,7.199999993,6.199999994
100587.jpg,"TOPS Docket Writing Tablet, 8-1/2 x 11-3/4 Inches, Perforated, Canary, Legal/Wide Rule, 50 Sheets per Pad, 3 Pads per Pack (63433); Groovy Sheer with Sequins Rod Pocket Panel; Inkbird Pre-Wired Digital Dual Stage Temperature Controller Outlet Thermostats 110V 1000W With 12"" Stainless Probe Sensor DC Cord for Fermentation Kegerator ect",4,0.9724999996,2.474999997,11.42499999,5.074999995
09259.jpg,"Genuine Xerox High Capacity Black Toner Cartridge for the Phaser 3320, 106R02307; Brother DS-720D Mobile Duplex Color Page Scanner",2,2.9,4.499999995,13.59999999,9.99999999
104897.jpg,"Lesikar's Business Communication: Connecting in a Digital World; Physics for Scientists & Engineers with Modern Physics (4th Edition); Head's Broadcasting in America: A Survey of Electronic Media; History of Modern Design (2nd Edition) (Fashion Series); The Enjoyment of Music (Essential Listening Edition, Second Edition)",5,3.459999999,1.159999999,11.23999999,8.899999991
105785.jpg,"Egyptian Cotton 400 Thread Count Full/Queen 3-Piece Duvet Cover Set Stripe, Burgundy; Andy Pandy Biodegradable Bamboo Disposable Diapers, Newborn, 50 Count-Pack",2,3.95,4.249999996,12.19999999,9.79999999
12045.jpg,"Prime-Line Products P 7942 Screen Retainer Spline, .185-in(3/16-in), 100-ft Roll, Black",1,4.7,1.999999998,8.699999991,8.699999991
111396.jpg,"Inglow CGT54400AY32 4-Inch Flameless Round Apple-Cinnamon-Scented Pillar Candle with Timer, Autumn Yellow; Davines This is A Strong Dry Wax for Unisex, 3.38 Ounce; Power Rangers Dino Super Charge Series 2 - 43275 Charger Power Pack",4,0.3648880035,2.399999998,4.774999995,3.849999996
06456.jpg,"Click N' Play 100% Real Wooden Blocks Set, Building Blocks and Stacking Blocks, Natural Wood Color, Building and Stacking Toy Block - 208-piece Set; Laptop Cooling Pad, Kootek® 12""-17"" Cooler Pad Chill Mat 5 Quiet Fans LED Lights and 2 USB 2.0 Ports Adjustable Mounts Stand Height Angle",2,4.599999999,3.499999996,14.04999999,11.34999999
116453.jpg,"Ray-Ban RB3025 Aviator Large Metal  Non-Polarized Sunglasses,Silver Frame/Crystal grey mirror,58 mm; 3 X GE TL26190 Telephone In-Line Coupler (White); Apple iPhone 6 Case, iPhone 6s case- Feceir® [Ultra Hybrid] Aerial Aluminum Metal Frame Bumper + PC Hard back Panel full body dual protective case cover (4.7 inch) (PC Back - Gold)",3,0.1756820002,1.033333332,5.833333327,3.299999997
01393.jpg,"RPM 81002 Rear Bumper Black Slash; LifeProof NUUD Waterproof Case for iPhone 6 (4.7"" Version) - Retail Packaging",5,0.29,1.019999999,6.899999993,3.939999996
03204.jpg,"(Pack of 4) Coffee People Donut Shop Coffee, Regular Medium Roast, K-Cup Portion Count for Keurig Brewers 24-Count; BRATZ Sleepover Bed Playset; Monster High Cleo De Nile Doll with Kitten",3,2.533333331,5.999999994,13.19999999,7.399999992
01239.jpg,Structural Steel Design (5th Edition),1,2.43,1.181102361,9.133858258,7.086614166
106900.jpg,"Graduate to a Great Career: How Smart Students, New Graduates and Young Professionals Can Launch Brand YOU",2,0.8399999993,0.8999999991,8.899999991,5.999999994
107612.jpg,"2-Pack Zak! Designs Tritan Water Bottle with Flip-up Spout with Monsters University Graphics, Break-resistant and BPA-free plastic, 14 oz.,; SADES A6 USB Gaming Headset PC 7.1 Surround Sound Stereo Gaming Headphones with Microphone Volume Control Breathing LED Lights(Black); 1 Pack Philips 9005 CrystalVision Ultra Upgrade Headlight Bulb,",5,0.4499999999,2.339999998,5.819999994,4.799999995
102410.jpg,Kensun HID Xenon 55 Watt Replacement Bulbs 9006 (HB4) - 6000K,2,0.3999999997,2.399999998,5.899999994,3.899999996
112040.jpg,"Starrett 798A-12/300 Digital Caliper, Stainless Steel, Battery Powered, Inch/Metric, 0-12"" Range, +/-0.001"" Accuracy, 0.0005"" Resolution, Meets DIN 862 Specifications; Case-it Universal 2-Inch 3-Ring Zipper Binder, Holds 13 Inch Laptop, Blue, LT-007-BLU; Plan Toys Bundle - Dancing Alligator and Shape & Sort It Out",3,2.533333332,4.199999996,14.13333332,9.866666657
00078.jpg,"BigMouth Inc Gigantic Donut Pool Float (Strawberry Frosted with Sprinkles); Accord ABSWWH284 Sidewall/Ceiling Register with 2-Way Design, 8-Inch x 4-Inch(Duct Opening Measurements), White",2,1.043664143,1.599606298,9.84999999,6.450393694
02045.jpg,"Le Creuset Stoneware 9 3/4-Inch Pasta Bowl, Cerise (Cherry Red); Turtle Beach Call of Duty: Ghosts Ear Force Shadow Limited Edition Gaming Headset -Microsoft Xbox 360; FR-4 Single-sided Prototype PCB Universal Board Breadboard 18x30cm; 150mm x 50mm Kitchen Cabinet Furniture Sofa Adjustable Plinth Leg 5pcs; JETech® Wireless Bluetooth Keyboard Case for Apple iPad 2/3/4 with 6-Month Battery Life",5,1.597922428,3.119370076,11.17921259,9.087244085
114897.jpg,"Denver Broncos Mouse Pad; Honda 08207-10W30 Motor Oil; Ringside Youth Extreme Fitness Boxing Gloves, Blue",3,1.1,2.366666664,10.19999999,6.36666666
04892.jpg,"L.A. Girl Pro Coneal HD. High Definiton Concealer 0.25 OZ GC984 Toffee; HEALING BUTTER PAIN RELIEF Over 98% Natural - Americas #1 OTC Pain Relief Therapy: Chosen by Aromatherapy Practitioners and Physicians for Sufferers of Sciatica, Back and Neck Pain, Fibromyalgia, Shin Splints, Neuropathy, Muscle Aches, Joint Pain, Sciatica, RLS, Tennis Elbow, Carpal Tunnel Syndrome, Arthritis, Bursitis, Tendonitis, Head aches and Other Pain Caused by Inflammation Related Ailments, Excellent for Psoriasis, Eczema, Poison Oak and Fungal Rashes of the Skin. Used to Diminish and Speed Healing of Scars and Stretch Marks. - Formulated with Aloe Vera, Tea Tree & MSM. JUMBO GLASS JAR 135 ml/4.5oz; Mango Spot® Ice Ball Maker Mold (black); Car Mount, Bestrix Universal CD Slot Smartphone Car Mount Holder Cradle for All iPhone and Android Devices up to 5.7""",5,0.3244092001,2.239999998,4.579999996,3.119999997
101396.jpg,"Electrified POA-LMP140 / 610-350-3892 Replacement Lamp with Housing for Sanyo Projectors; Royal Albert Friendship Vintage Mug Designed by Miranda Kerr, 13.5-Ounce, Green; Rangers Profeshional Portable Magnesium Aluminium Alloy Tripod Monopod & Ball Head For DSLR SLR Camera DV Canon Nikon Pentax Sony Tripod Q-555 Bright Cyan RA011; 3 Pack Culinary Edge Home Kitchen Bamboo Cutting Board Multiple Size Set with Carrying Tote",4,1.418438062,3.512204721,12.10059054,6.778740153
11393.jpg,[UL Listed] 65W Extra Long 14 Ft Laptop-AC-Adapter for Asus-Vivobook S200e Q200e Q302la X102 F102 X200 X201 X202e F201 F202 E402SA E403SA; Zenbook Prime UX303UB UX305CA UX305LA Ux21a Ux31a Ux32 Ux42 Ux52 U38 Ux301 Ux302; Taichi-21; Transformer Book T300LA Tx201 Pwr+ Charger-Power-Cord (Check Connector Photo); COVRWARE® LG G5 - [Aegis Series] Heavy Duty Full-body Rugged Holster Armor Case with Built-in [ Screen Protector ] & Belt Swivel Clip [ Kickstand ] - Retail Package - Black (CW-G-AG01),2,0.6499999995,2.449999998,6.299999994,3.249999997
102943.jpg,"ACDelco 1119865 Starter Solenoid; Loaded Questions - Expose Your Self (2003); Stitch Plush -- 16'' H; iDudu VR, Virtual Reality Headset with Headphone for 4.0 - 6.2 inch Smartphone",5,1.829999999,5.099999995,9.55999999,7.099999993
104194.jpg,5 Pack Cable Management Sleeve | | 20” Black Cable Organizer Made From Premium Quality Flexible Neoprene | Baltic Living® Cord Organizer,1,0.02204600117,2.399999998,10.09999999,5.399999994
103651.jpg,"Hot Tools Professional 1110 Curling Iron with Multi-Heat Control, Mega 1-1/4""; Wilton 2105-4889 Easy Flex Silicone 24-Cavity Bite Daisy Pan",3,0.6666666667,1.166666665,13.73333332,8.533333325
11669.jpg,BLU Studio C 5+5 Smartphone with Lollipop OS- US GSM Unlocked - White,2,0.6499999995,1.899999998,6.899999993,3.999999996
120131.jpg,"Pet Dreams Plush Sleep-eez Dog Bed Reversible 24 by 18-Inch Pet Bed, Small, Ivory; Rubie's Costume Avengers 2 Age of Ultron Child's Hulk Costume, Small; Anker PowerCore Jump Starter 600 (High 600A Peak Current Car Battery Jump Starter and 15000mAh Portable Charger with Built-in Flashlight and Safety Protection) Perfect for 5L Gas and 3L Diesel Engines",5,1.759999999,4.019999996,12.63999999,7.959999992
117242.jpg,"GuRun Wall Mount Sensor Mirror Sensor-Activated Lighted Vanity Mirror,5x Magnification,8 inches,Chrome Finish With Plug M1803D(8in,5x); Fuego FEACS1 Element Clip-On Side Shelf; Apple MacBook MLHA2LL/A 12-Inch Laptop with Retina Display (Silver, 256 GB) NEWEST VERSION",4,2.589999998,2.624999997,14.07499999,11.84999999
110587.jpg,Homasy 100ML Essential Oil Diffuser with Color Light Auto Shut Off Function for Home Bedroom Office,1,1.149999999,4.799999995,9.299999991,4.799999995
112410.jpg,Dinotrux TY Rux Vehicle,1,1.749999999,4.799999995,12.69999999,8.299999992
00428.jpg,"Cineplexity Game; Lavanta Coffee Roasters Sumatra Gayo Mountain Direct Trade Coffee, Green, 2 lb",2,2.325,2.599999997,8.999999991,6.349999994
08018.jpg,MagnoGrip 203-017 Magnetic Carpenter's Tool Belt,1,2.25,5.399999994,13.79999999,9.49999999
106003.jpg,"Rubie's Men's Avengers 2 Age of Ultron Vision Top Cape and Mask, Multi, Standard",2,1.349999999,5.399999994,18.59999998,12.49999999
117612.jpg,"Nightmare Before Christmas 10 Piece Deluxe Cupcake Topper Set Featuring Zero, Barrel, Lock, Shock, Sally, Jack Skellington and Other Decorative Themed Accessories - Cake Topper Figures Range from 2"" to 3"" Tall; 12 Pack Kingway Compatible Canon Ink Cartridge PGI-250XL CLI-251XL Replacement for Canon PIXMA MX922 MG7520 MG5520 MG5420 MG7120 MG6320 MG6620 MG5620 Printer",2,0.8249999995,2.999999997,9.54999999,4.949999995
07617.jpg,"Akona Tall Sock, 7/2mm; Car Trunk Organizer - Folding Trunk Storage Organizer With Dividers and Handles - Black - 23 x 15 x 10.5 Inches; Chef Made Easy Ceramic Chef's Knife 8 Inch - Cutlery Kitchen Chef Knife with Elegant Gift Box and Custom Sheath - (Green); 3 Rolls of Brown Gaffers Tape Premium Professional (3 pack) 2"" X 180' Made In The U.S.A. IMPACT GAFFERS TAPE; I3ePro BP-TR50 50"" Tripod (Aluminum)",5,1.619999999,2.539999997,10.41999999,6.459999993
06905.jpg,No items,0,0,0,0,0
116900.jpg,Pyle PL42BL 4-Inch 180-Watt Two-Way Speakers (Pair); (5-Pack) Cable Matters Double Gang 12-Port Keystone Jack Wall Plate in White (UL Listed),3,1.3,2.499999997,10.86666666,7.999999992
04938.jpg,"(Pack of 45) Aviditi STBLN1 Letter/Number Brass Stencils, 1""; Burgundy Star Scalloped Valance; Fitbit Blaze Bands, Feitenn Metal Stailess Steel Bracelet Band Strap Replacement Watchband for Fitbit Blaze Smart Watch (Gold)",4,0.3375,1.374999999,8.949999991,5.474999994
101553.jpg,"Magenta Toner For Clp-365w Clx-3305fw 1k Yield; Majestic Home Goods Dots Pillow, Small",2,2.4,4.299999996,16.84999998,9.049999991
11556.jpg,"Abus Folding Bordo combo 6100, 90cm, Black; Whttle iPad Pro 9.7 Case - Ultra Slim Lightweight Smart-shell Stand Cover Case With Auto Wake / Sleep for Apple iPad Pro 9.7 Inch 2016 Release Tablet (Eiffel Tower)",5,1.475559229,0.6796850387,9.803464557,6.463622041
112685.jpg,"Mass Effect 3d Laser-cut Model Turian Cruiser; Dynomax 41892 Connector Pipe; Fresa Volante Viewmaster-format Blank Reels, 10-pack, for Viewmaster Personal, Mark II, or Meopta cameras.; Pebbles Turtle",4,1.093011372,1.649999998,8.728543298,4.365944877
05145.jpg,"AvoDerm Natural Oatmeal Formula Shampoo for Dogs and Cats, 16 oz",3,1.2,1.499999998,6.899999993,1.899999998
02680.jpg,"Midland WR120/WR120EZ NOAA Weather Alert All Hazard Public Alert Certified Radio with SAME, Trilingual Display and Alarm Clock - Box Packaging; Puella Magi Madoka Magica DVD 2; Ballistic  SX1159-A065 MAXX Series Shell Gel Case for Samsung Galaxy S4 - Retail Packaging - Black; mobarel - 3/4"" Drive 6 Point Deep Impact Socket 27mm; ZHUOZZ Fitbit Blaze Bands,TPU Material Bracelet Strap Replacement Band For Fitbit Blaze Smart Fitness Watch (Small)",5,0.6310764834,1.356535432,7.099685032,4.083464563
03992.jpg,"Serena 3-Piece Embroidered King Duvet Cover Set, White/Gray",1,4.8,4.299999996,12.39999999,9.99999999
1045.jpg,"Munchkin Arm and Hammer Nursery Fresheners, Lavender/Citrus, 5 Count; PowerBot®  PB5000 40W 8-Amp 5-Port Rapid Charger USB Wall/Desktop/Travel Smart Charging Station w/ Ultra High-Performance Intelligent Smart IC Technology for iPhone, iPad, Android, Samsung, Nokia, HTC, LG, Nexus, Motorola, Tablets, Camera, Smartphones, PowerBanks, Portable Chargers and More",5,0.3688184005,1.64,7.06,4.26
113997.jpg,Fantaseal Hi-Reflective Safety Vest for GoPro Chest Mount Harness Chest Strap Moun for GoPro Hero 4 /3+ /3/Session + SJCAM SJ6000/5000/4000 for Running Jogging Cycling Exploring ( Fluorescent Green),3,0.440924524,1.968503935,7.007874009,5.905511805
109499.jpg,Fisher-Price Nickelodeon Blaze and the Monster Machines Blaze Turbo Launcher; FlamingoP Printed Pair(2 Panels) Soft Microfiber Room Darkening Thermal Insulated & Heating Against Grommet Top Blackout Taupe Country Birds Pattern Curtains/Drapers 84 by 52 inch,2,2.379104026,3.565354327,12.93307085,9.418897628
110342.jpg,"Dorman 38459 Door Check Strap for Jeep CJ/Scrambler/Wrangler; De-Bin The New HTC One M8 Leather Pouch Case Cover Holster - Secure Belt Clip and Belt Loops (Plus Size Fits HTC One M8 With Otterbox Commuter / Defender Case On); Grade-A Medium Split Elk Antler Dog Chew (1 Antler) Sourced in the USA; MUSCLE MAN PRE WORKOUT - The Muscle Building Pre-Workout Powerhouse, Sustained Clean Energy Rush Meets Powerful Nitric Oxide Booster for Immediate Strength Gains & Lean Mass, Cotton Candy, 306G",4,0.2930115002,1.674999998,6.099999994,3.949999996
07482.jpg,"Exploration and Discovery: Treasures of the Yale Peabody Museum of Natural History; Fox Outdoor Products Vietnam Jungle Boot, Olive Drab, Size 15; BaiFM Aluminum Fuel Brake Sport Foot AT Pedals Pads Plates For Land Rover Range Rover Sport Discovery 3 4 05-13",5,1.609999999,1.869999998,12.31999999,8.739999991
118772.jpg,"Camco 44412 Wheel Chock - Single; (Pack of 3) 21st Century Slimming Tea, Green Tea, 24 Count",2,0.2314830124,3.133464564,6.476377946,3.740944878
105843.jpg,"NCAA Clarion Golden Eagles Men's Condor Hooded Sweatshirt (Navy, Medium); Finether Durable Bathroom Accessories Solid Brass Wall Mounted Chrome Toilet Paper Holder, Toilet Roll Holder(MA9808)",3,0.8166666663,3.299999997,8.299999992,6.533333327
08777.jpg,"The Ghost Next Door (Turtleback School & Library Binding Edition) (Classic Goosebumps); Schlage F40GEO619 Georgian Privacy Knob, Satin Nickel; Trend Blonde New Stylish 5214 Dark Brown Womens Girls Medium Fashion Curly Pyriform Hair Wig",5,0.7644092002,2.459999997,8.659999991,5.019999995
09865.jpg,Crystal Allies Specimens: Natural Blue Celestite Egg Cluster,1,1.65,3.699999996,7.199999993,5.399999994
103094.jpg,"3M Contractor Grade Pro Strength Duct Tape 3979 Silver, 1.88 in x 60 yd 8.0 mil, Individually Wrapped, Conveniently Packaged; Water balloons，High Quality GameWood 296 total water balloons，4 different colors， FIll in 1 minute.",4,0.7249999994,2.049999998,6.274999994,5.324999995
119860.jpg,"Toland Home Garden American Snowman 28 x 40-Inch Decorative USA-Produced House Flag; Set of 12 Magic - Party Favor Boxes -; PLEMO 44.5-Inch Compact Umbrella Automatic Telescopic Folding Vented Umbrellas, Aluminum Ribs Shaft, Durable, Auto Open Close for Men and Women, Black",3,0.4453873516,1.324934382,10.49737532,4.951968499
101103.jpg,Guess Who Finding Dory Board Game,1,0.4999999996,1.499999998,10.59999999,10.59999999
11106.jpg,"Bialetti Replacement Gasket & Filter for 6 Cup Espresso Maker; Martin TS1232 Spur Gear, 20° Pressure Angle, High Carbon Steel, Inch, 12 Pitch, 3/4"" Bore, 2.833"" OD, 1.000"" Face Width, 32 Teeth; MLB Philadelphia Phillies Team Logo Baseball, Official, White; LG Nexus 5X Unlocked Smartphone - Black 32GB (US Warranty)",5,0.4244092001,1.339999999,5.319999995,4.099999996
05515.jpg,"6-Pack Quick Dam QD1224-6 Sandless Sandbags, 12-Inch x 24-Inch x 3.5-inch,; Zipfizz Healthy Energy Drink Mix, Fruit Punch, 20 Count; Duel Tech 25 oz Fruit Infuser (Black) Water Bottle",4,1.1925,3.499999996,9.79999999,4.549999995
115510.jpg,Rotella 550019913 T Triple Protection CJ-4 15W-40 Motor Oil - 1 Gallon; All American Car Care Products Sunshine Car Wash® Concentrate (1 Gallon); Strokes Art Supplies Deluxe Art Set for Drawing and Painting (80-Piece),3,6.233304753,3.866666663,12.53333332,7.999999992
110712.jpg,"Garden of Life Perfect Food RAW, 240 Capsules; (3-Pack) Bulk Buy: Multipet Lamb Chop 6"" Toy MP48371; Scientific Anglers Ampere Electron II Fly Reel, Black",3,0.2499999999,2.459317583,5.157217843,3.858267713
03838.jpg,"Conair 1600 Watt Wall Mount Hair Dryer with LED Nightlight; Amscan Hawaiian Summer Beach Party Inflatable Palm Tree Decoration (1 Piece), Green/Brown, 13.6 x 10""; Disney Mickey Mouse Clubhouse Clubhouse Pals; Hydration Running Belt : EOTW Sports Hiking Waist Band Bag Pocket Pouch Belt With Water Bottle Holder - For iPhone 6 6S Plus,Samsung S5 S6 S7 Edge - 3M Reflective Strips, Roomy Pouch(Waist: 37''-68'')",5,0.9299999997,2.859999997,11.29999999,6.479999993
01805.jpg,"Star Wars Han Solo in Carbonite Deluxe (DX) Silicone Ice Tray / Mold; (Pack of 6) Thai Kitchen Organic Coconut Milk, Premium, 13.66 Ounce",2,3.762808173,3.649999996,10.04999999,6.749999993
